,Link_ID,Origin_ID,Destination_ID
2931,3612,4296,4796
2932,3613,4796,4296
2933,3614,3067,4296
2934,3615,4296,3067
2935,3616,5208,5215
2936,3617,5215,5208
2937,3618,5215,5191
2938,3619,5191,5215
2939,3620,5169,6214
2940,3621,6214,5169
2941,3622,6214,6333
2942,3623,6333,6214
2943,3624,3064,3066
2944,3625,3066,3064
2945,3626,3066,3067
2946,3627,3067,3066
2947,3628,4302,3066
2948,3629,3066,4302
2949,3630,3946,3242
2950,3631,3242,3946
2951,3632,3242,2763
2952,3633,2763,3242
2953,3634,4955,2621
2954,3635,2621,4955
2955,3636,2512,2541
2956,3637,2541,2512
2957,3638,5033,5034
2958,3639,5034,5033
2959,3640,5302,5305
2960,3641,5305,5302
2961,3642,5305,5023
2962,3643,5023,5305
2963,3644,5305,5114
2964,3645,5114,5305
2965,3646,5114,5142
2966,3647,5142,5114
2967,3648,6411,6320
2968,3649,6320,6411
2969,3650,6320,6321
2970,3651,6321,6320
2971,3652,6321,6411
2972,3653,6411,6321
2973,3654,4618,3203
2974,3655,3203,4618
2975,3656,3203,1698
2976,3657,1698,3203
2977,3658,3204,3203
2978,3659,3203,3204
2979,3660,3203,3143
2980,3661,3143,3203
2981,3662,3347,3349
2982,3663,3349,3347
2983,3664,3345,3347
2984,3665,3347,3345
2985,3666,3347,719
2986,3667,719,3347
2987,3668,719,3345
2988,3669,3345,719
2989,3670,4948,4937
2990,3671,4937,4948
2991,3672,1363,2185
2992,3673,2185,1363
2993,3674,2185,2161
2994,3675,2161,2185
2995,3676,3946,4176
2996,3677,4176,3946
2997,3678,725,315
2998,3679,315,725
2999,3680,704,315
3000,3681,315,704
3001,3682,725,704
3002,3683,704,725
3003,3684,272,731
3004,3685,731,272
3005,3686,731,2687
3006,3687,2687,731
3007,3688,272,745
3008,3689,745,272
3009,3690,745,738
3010,3691,738,745
3011,3692,4645,4646
3012,3693,4646,4645
3013,3694,4646,4638
3014,3695,4638,4646
3015,3696,4638,3148
3016,3697,3148,4638
3017,3698,3148,944
3018,3699,944,3148
3019,3700,3143,3148
3020,3701,3148,3143
3021,3702,3592,3606
3022,3703,3606,3592
3023,3704,3606,3510
3024,3705,3510,3606
3025,3706,3513,3606
3026,3707,3606,3513
3027,3708,3028,3030
3028,3709,3030,3028
3029,3710,3030,3032
3030,3711,3032,3030
3031,3712,3632,3030
3032,3713,3030,3632
3033,3714,711,3354
3034,3715,3354,711
3035,3716,3354,4164
3036,3717,4164,3354
3037,3718,5065,5143
3038,3719,5143,5065
3039,3720,3546,3962
3040,3721,3962,3546
3041,3722,3962,2320
3042,3723,2320,3962
3043,3724,3813,4045
3044,3725,4045,3813
3045,3726,455,1107
3046,3727,1107,455
3047,3728,1107,456
3048,3729,456,1107
3049,3730,4267,4038
3050,3731,4038,4267
3051,3732,4038,3801
3052,3733,3801,4038
3053,3734,581,585
3054,3735,585,581
3055,3736,585,413
3056,3737,413,585
3057,3738,413,343
3058,3739,343,413
3059,3740,3941,3195
3060,3741,3195,3941
3061,3742,4006,4007
3062,3743,4007,4006
3063,3744,4950,4240
3064,3745,4240,4950
3065,3746,2501,4480
3066,3747,4480,2501
3067,3748,923,1337
3068,3749,1337,923
3069,3750,1337,395
3070,3751,395,1337
3071,3752,924,1118
3072,3753,1118,924
3073,3754,651,1120
3074,3755,1120,651
3075,3756,1120,665
3076,3757,665,1120
3077,3758,3027,3957
3078,3759,3957,3027
3079,3760,4084,3559
3080,3761,3559,4084
3081,3762,4074,2413
3082,3763,2413,4074
3083,3764,3060,4661
3084,3765,4661,3060
3085,3766,4782,3213
3086,3767,3213,4782
3087,3768,4790,3732
3088,3769,3732,4790
3089,3770,1072,4584
3090,3771,4584,1072
3091,3772,5284,5283
3092,3773,5283,5284
3093,3774,5283,5268
3094,3775,5268,5283
3095,3776,5283,5328
3096,3777,5328,5283
3097,3778,5284,1399
3098,3779,1399,5284
3099,3780,3113,3112
3100,3781,3112,3113
3101,3782,3113,3115
3102,3783,3115,3113
3103,3784,4007,3113
3104,3785,3113,4007
3105,3786,3113,4380
3106,3787,4380,3113
3107,3788,2687,276
3108,3789,276,2687
3109,3790,276,1302
3110,3791,1302,276
3111,3792,1302,744
3112,3793,744,1302
3113,3794,738,737
3114,3795,737,738
3115,3796,737,756
3116,3797,756,737
3117,3798,3555,3554
3118,3799,3554,3555
3119,3800,3554,3553
3120,3801,3553,3554
3121,3802,3959,3554
3122,3803,3554,3959
3123,3804,3554,4081
3124,3805,4081,3554
3125,3806,4076,4082
3126,3807,4082,4076
3127,3808,3441,4610
3128,3809,4610,3441
3129,3810,4610,4613
3130,3811,4613,4610
3131,3812,3559,4610
3132,3813,4610,3559
3133,3814,3308,3306
3134,3815,3306,3308
3135,3816,3306,1150
3136,3817,1150,3306
3137,3818,3599,2172
3138,3819,2172,3599
3139,3820,2172,3600
3140,3821,3600,2172
3141,3822,3600,3998
3142,3823,3998,3600
3143,3824,3998,2169
3144,3825,2169,3998
3145,3826,3998,3985
3146,3827,3985,3998
3147,3828,3255,3257
3148,3829,3257,3255
3149,3830,152,3763
3150,3831,3763,152
3151,3832,573,154
3152,3833,154,573
3153,3834,154,306
3154,3835,306,154
3155,3836,822,823
3156,3837,823,822
3157,3838,823,147
3158,3839,147,823
3159,3840,919,926
3160,3841,926,919
3161,3842,274,748
3162,3843,748,274
3163,3844,748,272
3164,3845,272,748
3165,3846,2687,748
3166,3847,748,2687
3167,3848,520,1508
3168,3849,1508,520
3169,3850,1508,973
3170,3851,973,1508
3171,3852,1198,548
3172,3853,548,1198
3173,3854,1528,1157
3174,3855,1157,1528
3175,3856,2613,4959
3176,3857,4959,2613
3177,3858,4959,4952
3178,3859,4952,4959
3179,3860,4902,3541
3180,3861,3541,4902
3181,3862,3541,4886
3182,3863,4886,3541
3183,3864,3542,3541
3184,3865,3541,3542
3185,3866,3541,4878
3186,3867,4878,3541
3187,3868,6120,6124
3188,3869,6124,6120
3189,3870,2350,3102
3190,3871,3102,2350
3191,3872,2350,3634
3192,3873,3634,2350
3193,3874,2713,2570
3194,3875,2570,2713
3195,3876,2713,2614
3196,3877,2614,2713
3197,3878,5011,5108
3198,3879,5108,5011
3199,3880,5108,5098
3200,3881,5098,5108
3201,3882,5108,5072
3202,3883,5072,5108
3203,3884,5098,5099
3204,3885,5099,5098
3205,3886,5099,5106
3206,3887,5106,5099
3207,3888,5099,5045
3208,3889,5045,5099
3209,3890,2649,2873
3210,3891,2873,2649
3211,3892,31051,2723
3212,3893,2723,31051
3213,3894,2873,31050
3214,3895,31050,2873
3215,3896,3253,3252
3216,3897,3252,3253
3217,3898,6303,6211
3218,3899,6211,6303
3219,3900,6152,6151
3220,3901,6151,6152
3221,3902,6149,6151
3222,3903,6151,6149
3223,3905,6158,6149
3224,3906,6154,6152
3225,3907,6152,6154
3226,3908,5820,5842
3227,3909,5842,5820
3228,3910,5875,5913
3229,3911,5913,5875
3230,3912,5875,5951
3231,3913,5951,5875
3232,3914,5209,5208
3233,3915,5208,5209
3234,3916,5207,5209
3235,3917,5209,5207
3236,3918,5051,5209
3237,3919,5209,5051
3238,3920,5106,5152
3239,3921,5152,5106
3240,3922,5106,5103
3241,3923,5103,5106
3242,3927,5106,5133
3243,3928,5103,5100
3244,3929,5100,5103
3245,3930,5011,5013
3246,3931,5013,5011
3247,3932,3675,3706
3248,3933,5158,6307
3249,3934,6307,5158
3250,3935,6305,6307
3251,3936,6307,6305
3252,3937,6657,6665
3253,3938,6665,6657
3254,3939,6665,6654
3255,3940,6654,6665
3256,3941,6654,6670
3257,3942,6670,6654
3258,3943,6670,6673
3259,3944,6673,6670
3260,3945,6673,6675
3261,3946,6675,6673
3262,3947,6670,6672
3263,3948,6672,6670
3264,3949,6675,6656
3265,3950,6656,6675
3266,3951,6656,5177
3267,3952,5177,6656
3268,3953,5177,6691
3269,3954,6691,5177
3270,3955,6691,6685
3271,3956,6685,6691
3272,3957,6685,6688
3273,3958,6688,6685
3274,3959,6688,6689
3275,3960,6689,6688
3276,3965,6307,6616
3277,3966,6616,6307
3278,3967,6616,6697
3279,3968,6697,6616
3280,3969,6819,6828
3281,3970,6828,6819
3282,3971,6828,6813
3283,3972,6813,6828
3284,3973,6813,6812
3285,3974,6812,6813
3286,3975,6821,6812
3287,3976,6821,6822
3288,3977,6822,6821
3289,3978,6812,6814
3290,3979,6814,6812
3291,3980,6812,6821
3292,3981,5161,5158
3293,3982,5158,5161
3294,3983,5051,5213
3295,3984,5213,5051
3296,3985,5213,5116
3297,3986,5116,5213
3298,3987,5116,5153
3299,3988,5153,5116
3300,3991,5216,5178
3301,3992,5178,5216
3302,3993,5178,5121
3303,3994,5121,5178
3304,3995,5209,5225
3305,3996,5225,5209
3306,3997,5205,5207
3307,3998,5207,5205
3308,3999,5098,5103
3309,4000,5103,5098
3310,4001,5103,5302
3311,4002,5302,5103
3312,4003,5100,5152
3313,4004,5152,5100
3314,4005,5152,5138
3315,4006,5138,5152
3316,4013,5045,5132
3317,4014,5132,5045
3318,4015,5132,5072
3319,4016,5072,5132
3320,4017,608,1333
3321,4018,1333,608
3322,4019,1333,1211
3323,4020,1211,1333
3324,4021,1333,1234
3325,4022,1234,1333
3326,4027,5068,5088
3327,4028,5088,5068
3328,4029,5069,5225
3329,4030,5225,5069
3330,4031,5033,5032
3331,4032,5032,5033
3332,4033,5032,5035
3333,4034,5035,5032
3334,4035,5035,5030
3335,4036,5030,5035
3336,4039,31053,2424
3337,4040,2424,31053
3338,4041,4341,31053
3339,4042,31053,4341
3340,4043,2425,31056
3341,4044,31003,31070
3342,4045,31070,31003
3343,4046,31070,31005
3344,4047,31005,31070
3345,4048,2399,2887
3346,4049,2887,2399
3347,4050,2898,2399
3348,4051,1236,4919
3349,4052,4919,1236
3350,4053,4919,3946
3351,4054,3946,4919
3352,4055,4034,4325
3353,4056,4325,4034
3354,4057,4325,4324
3355,4058,4324,4325
3356,4059,4324,3662
3357,4060,3662,4324
3358,4061,3003,4324
3359,4062,4324,3003
3360,4063,4057,4032
3361,4064,4032,4057
3362,4065,4032,4321
3363,4066,4321,4032
3364,4067,3056,4004
3365,4068,4004,3056
3366,4069,4004,4007
3367,4070,4007,4004
3368,4071,3177,508
3369,4072,508,3177
3370,4073,1125,31074
3371,4074,31074,1126
3372,4075,31074,1410
3373,4078,1132,31074
3374,4079,1416,1131
3375,4080,1416,1125
3376,4081,634,551
3377,4082,551,634
3378,4083,551,126
3379,4084,126,551
3380,4085,360,264
3381,4086,264,360
3382,4087,264,451
3383,4088,451,264
3384,4089,4647,309
3385,4090,309,4647
3386,4091,309,281
3387,4092,281,309
3388,4093,3963,3280
3389,4094,4551,4560
3390,4095,4560,4551
3391,4096,4409,3450
3392,4097,3450,4409
3393,4098,4409,4400
3394,4099,4400,4409
3395,4100,4409,4381
3396,4101,4381,4409
3397,4102,4380,4381
3398,4103,4381,4380
3399,4104,4381,2100
3400,4105,2100,4381
3401,4106,3481,2513
3402,4108,1131,1416
3403,4109,3481,2541
3404,4110,4400,2918
3405,4111,4140,2101
3406,4112,2918,4400
3407,4113,4216,4406
3408,4115,2827,7334
3409,4117,274,233
3410,4118,233,274
3411,4119,233,745
3412,4120,745,233
3413,4121,233,278
3414,4122,278,233
3415,4123,2101,4140
3416,4124,3380,7334
3417,4125,6643,6645
3418,4126,6645,6643
3419,4127,7334,2827
3420,4128,3380,2822
3421,4129,4661,4662
3422,4130,4662,4661
3423,4131,3267,4662
3424,4132,4662,3267
3425,4133,4662,4682
3426,4134,4682,4662
3427,4135,31074,1127
3428,4136,1128,31074
3429,4137,1132,1130
3430,4139,1417,1410
3431,4141,1129,1128
3432,4142,1124,1129
3433,4144,1408,1417
3434,4145,1130,1124
3435,4146,5606,5610
3436,4147,5610,6676
3437,4148,6676,5610
3438,4149,5610,5606
3439,4150,6676,5659
3440,4151,5659,6676
3441,4152,5659,5657
3442,4153,5657,5659
3443,4154,1127,1408
3444,4155,5657,5658
3445,4156,5658,5657
3446,4157,5611,6689
3447,4158,6689,5611
3448,4159,5820,5821
3449,4160,5821,5820
3450,4161,5821,5824
3451,4162,5824,5821
3452,4163,5824,5833
3453,4164,5833,5824
3454,4165,5878,5877
3455,4166,5877,5878
3456,4167,5877,5875
3457,4168,5875,5877
3458,4169,5881,5834
3459,4170,5834,5881
3460,4171,5876,5873
3461,4172,5873,5876
3462,4173,5842,5875
3463,4174,5875,5842
3464,4175,6018,6068
3465,4176,6068,6018
3466,4177,6068,6093
3467,4178,6093,6068
3468,4179,6078,6337
3469,4180,6337,6078
3470,4181,6337,6338
3471,4182,6338,6337
3472,4183,6338,6341
3473,4184,6341,6338
3474,4185,6290,6338
3475,4186,6338,6290
3476,4187,6216,6255
3477,4188,6255,6216
3478,4189,6255,6261
3479,4190,6261,6255
3480,4191,6261,6200
3481,4192,6200,6261
3482,4193,6284,6261
3483,4194,6261,6284
3484,4195,6208,6284
3485,4196,6284,6208
3486,4197,6274,6208
3487,4198,6208,6274
3488,4201,6233,6261
3489,4202,6261,6233
3490,4203,6230,6233
3491,4204,6233,6230
3492,4205,6232,6230
3493,4206,6230,6232
3494,4207,6223,6287
3495,4208,6287,6223
3496,4209,6287,6196
3497,4210,6196,6287
3498,4211,6291,6287
3499,4212,6287,6291
3500,4213,6208,6255
3501,4214,6255,6208
3502,4215,6250,6288
3503,4216,6288,6250
3504,4217,591,6679
3505,4218,6679,591
3506,4219,1260,522
3507,4220,522,1260
3508,4221,251,591
3509,4222,591,251
3510,4223,1017,1244
3511,4224,1244,1017
3512,4225,547,1017
3513,4226,1017,547
3514,4227,565,5161
3515,4228,5161,565
3516,4231,531,1305
3517,4232,1305,531
3518,4233,1259,531
3519,4234,531,1259
3520,4235,1249,2194
3521,4236,2194,1249
3522,4237,892,707
3523,4238,707,892
3524,4239,1130,31074
3525,4241,4972,1249
3526,4243,1249,4972
3527,4244,31071,5349
3528,4246,31072,31071
3529,4247,31071,31072
3530,4248,5349,31071
3531,4249,5153,31071
3532,4250,31071,5153
3533,4251,5121,31072
3534,4252,31072,5121
3535,4253,3210,3431
3536,4254,3431,3210
3537,4255,737,1297
3538,4256,1297,737
3539,4257,1081,789
3540,4258,2879,31065
3541,4259,31065,2878
3542,4260,31065,31066
3543,4270,4066,4035
3544,4271,4035,4066
3545,4272,31048,31552
3546,4273,31552,31048
3547,4274,31552,31050
3548,4275,31050,31552
3549,4276,4266,4271
3550,4277,4271,4266
3551,4278,4271,2843
3552,4279,2843,4271
3553,4280,4270,4275
3554,4281,4275,4270
3555,4282,4275,3841
3556,4283,3841,4275
3557,4284,3841,4356
3558,4285,4356,3841
3559,4286,4951,1539
3560,4287,1539,4951
3561,4288,1539,4231
3562,4289,4231,1539
3563,4290,2507,1539
3564,4291,724,712
3565,4292,3364,712
3566,4293,2349,4655
3567,4294,4655,2349
3568,4295,4655,3694
3569,4296,3694,4655
3570,4297,3401,3399
3571,4298,3399,3401
3572,4299,3399,3397
3573,4300,3397,3399
3574,4301,4342,2422
3575,4302,2422,4342
3576,4303,4348,4343
3577,4304,4343,4348
3578,4305,4343,2421
3579,4306,2421,4343
3580,4313,3501,31061
3581,4314,31061,3501
3582,4316,280,31566
3583,4317,31566,280
3584,4318,31566,31567
3585,4319,31567,31566
3586,4320,31567,31568
3587,4321,3088,1215
3588,4323,31568,31567
3589,4324,31568,31569
3590,4325,31569,31568
3591,4326,31569,31570
3592,4327,31570,31569
3593,4328,31570,731
3594,4329,731,31570
3595,4330,3675,3674
3596,4331,31557,31555
3597,4333,31559,31557
3598,4334,3757,1175
3599,4335,2443,3757
3600,4336,4740,4808
3601,4337,4808,4740
3602,4338,3625,3761
3603,4339,3761,2443
3604,4340,31562,31560
3605,4341,31560,31561
3606,4342,31561,31074
3607,4343,31074,31561
3608,4344,31561,31560
3609,4345,31560,31562
3610,4346,3172,31562
3611,4347,31562,3172
3612,4348,31583,31582
3613,4349,31582,31583
3614,4350,31589,31590
3615,4351,31590,31589
3616,4352,31590,31586
3617,4353,31586,31590
3618,4354,31587,31581
3619,4355,31581,31587
3620,4356,31587,31582
3621,4357,31582,31587
3622,4359,31585,31583
3623,4360,31585,31589
3624,4361,31589,31585
3625,4362,31584,31586
3626,4363,31586,31584
3627,4364,31593,31592
3628,4365,31592,31591
3629,4366,31591,31592
3630,4367,31592,31593
3631,4370,31591,5999
3632,4372,5999,31591
3633,4373,31593,5330
3634,4374,5330,31593
3635,4375,31588,31581
3636,4376,31581,31588
3637,4378,2523,2541
3638,4384,3625,3757
3639,4385,3488,3625
3640,4388,31558,31559
3641,4389,31559,3676
3642,4390,3674,31559
3643,4391,31575,31576
3644,4392,31576,31575
3645,4393,31576,31577
3646,4394,31577,31576
3647,4395,31577,31572
3648,4396,31572,31577
3649,4397,31572,31580
3650,4399,31582,31585
3651,4402,31046,4975
3652,4403,2895,31046
3653,4404,31050,2895
3654,4405,789,1081
3655,4408,3906,3480
3656,4409,3480,3906
3657,4410,31546,3570
3658,4411,4715,31546
3659,4412,31546,4715
3660,4413,1115,1416
3661,4417,31609,3946
3662,4418,31609,4176
3663,4420,3354,4176
3664,4421,4176,3354
3665,4422,3946,31609
3666,4423,4176,31609
3667,4424,31609,4164
3668,4425,4164,31609
3669,4426,5144,1735
3670,4427,1735,5144
3671,4428,4341,2424
3672,4429,2424,4341
3673,4430,31571,31573
3674,4431,31573,31571
3675,4432,31573,31013
3676,4433,31013,31573
3677,4434,2422,4085
3678,4435,4085,2422
3679,4436,4085,3567
3680,4437,3567,4085
3681,4438,4881,2443
3682,4439,2443,4881
3683,4440,2902,4560
3684,4441,4560,2902
3685,4442,3115,3671
3686,4443,3671,3115
3687,4446,4010,4006
3688,4447,4006,4001
3689,4448,4001,4006
3690,4449,4006,4010
3691,4450,4668,4660
3692,4451,4660,4686
3693,4452,4686,4660
3694,4453,4660,4668
3695,4454,4821,3001
3696,4455,3001,4821
3697,4456,31050,31551
3698,4457,31551,31051
3699,4458,31051,31551
3700,4459,31551,31050
3701,4460,1002,2500
3702,4461,4205,2501
3703,4462,4521,2910
3704,4463,4711,4409
3705,4464,400,256
3706,4465,256,400
3707,4466,5144,5145
3708,4467,5145,5144
3709,4468,2540,3481
3710,4469,3365,2541
3711,4470,31617,31616
3712,4471,31616,31617
3713,4472,4066,31620
3714,4473,31620,4066
3715,4474,31620,3922
3716,4475,3922,31620
3717,4476,4119,31619
3718,4477,31619,4119
3719,4478,31619,4782
3720,4479,4782,31619
3721,4480,4782,31618
3722,4481,31618,4782
3723,4482,31618,4790
3724,4483,4790,31618
3725,4484,4790,31545
3726,4485,31545,4790
3727,4486,3058,31619
3728,4487,31619,3058
3729,4488,31622,31623
3730,4489,31623,31622
3731,4490,31623,2850
3732,4491,2850,31623
3733,4492,2614,31622
3734,4493,31622,2614
3735,4494,31622,2658
3736,4495,2658,31622
3737,4496,2845,31557
3738,4501,31555,31556
3739,4502,31556,31557
3740,4504,2413,4778
3741,4506,4778,2413
3742,4507,31557,31558
3743,4509,2934,2932
3744,4510,31627,31624
3745,4511,31624,31628
3746,4512,31628,31629
3747,4513,31629,31630
3748,4514,31630,31631
3749,4516,31631,31632
3750,4517,31632,31631
3751,4518,31631,31630
3752,4519,31630,31629
3753,4520,31633,31634
3754,4521,31634,31635
3755,4522,31635,5034
3756,4523,31629,31628
3757,4524,31628,31624
3758,4525,31624,31627
3759,4526,2925,2908
3760,4527,5030,31302
3761,4528,31302,5030
3762,4529,31631,31626
3763,4530,31626,5336
3764,4531,31300,5336
3765,4532,5336,31637
3766,4533,1907,31641
3767,4534,31641,31640
3768,4535,31640,31642
3769,4536,1907,2895
3770,4537,4478,31642
3771,4538,4478,31640
3772,4539,31640,31641
3773,4540,31641,1907
3774,4541,1907,1913
3775,4542,1913,4975
3776,4543,2895,1907
3777,4544,4176,31610
3778,4545,31610,4176
3779,4548,3742,3235
3780,4549,3235,31618
3781,4550,31618,3235
3782,4551,3235,3742
3783,4552,31618,3060
3784,4553,3060,31618
3785,4554,31581,31564
3786,4555,31644,31645
3787,4556,31200,489
3788,4557,31632,31644
3789,4558,31645,31633
3790,4559,31633,31645
3791,4560,31645,31644
3792,4561,31644,31632
3793,4562,31644,31636
3794,4563,31636,31303
3795,4564,2910,4521
3796,4565,849,1104
3797,4566,1104,849
3798,4567,1104,775
3799,4568,775,1104
3800,4569,4380,2920
3801,4570,2920,4380
3802,4571,124,910
3803,4572,910,124
3804,4573,169,775
3805,4574,775,169
3806,4575,31648,5257
3807,4576,1390,31571
3808,4577,31571,1390
3809,4578,2513,2540
3810,4579,1913,1907
3811,4580,31580,31653
3812,4581,31654,31655
3813,4582,3919,574
3814,4583,31580,2789
3815,4584,31580,2173
3816,4585,31652,787
3817,4586,787,31652
3818,4587,314,707
3819,4588,31652,789
3820,4589,789,31652
3821,4590,31652,1081
3822,4591,1081,31652
3823,4592,787,764
3824,4593,764,787
3825,4594,31657,31658
3826,4595,31658,31657
3827,4596,5258,2652
3828,4597,2507,4240
3829,4598,3172,251
3830,4599,31668,3174
3831,4600,3174,31668
3832,4601,3168,1362
3833,4602,31670,5092
3834,4603,5092,31670
3835,4604,256,1208
3836,4605,31668,400
3837,4606,3918,2827
3838,4607,661,1131
3839,4608,661,710
3840,4609,31679,31656
3841,4610,31656,31679
3842,4612,5252,5146
3843,4613,3365,3488
3844,4614,2627,2631
3845,4615,2631,2627
3846,4616,2185,31576
3847,4617,31580,31050
3848,4618,2789,31579
3849,4619,2765,3742
3850,4620,3742,2765
3851,4621,3360,1257
3852,4622,3304,1150
3853,4623,1150,3304
