,Link_ID,Origin_ID,Destination_ID
3854,4624,31641,3050
3855,4625,3050,31641
3856,4626,2789,2173
3857,4627,574,3919
3858,4628,548,3168
3859,4629,3728,265
3860,4630,31622,2597
3861,4631,31665,787
3862,4632,787,31665
3863,4633,31669,605
3864,4634,605,31669
3865,4635,31669,31672
3866,4636,31672,31669
3867,4637,31672,605
3868,4638,605,31672
3869,4639,3172,1576
3870,4640,31672,194
3871,4641,194,31672
3872,4642,31676,853
3873,4643,853,31676
3874,4644,31660,192
3875,4645,192,31660
3876,4646,31660,656
3877,4647,656,31660
3878,4648,31678,5268
3879,4649,5268,31678
3880,4650,31673,2660
3881,4651,2660,31673
3882,4652,31663,2428
3883,4653,2428,31663
3884,4654,31656,1735
3885,4655,31677,4618
3886,4656,4618,31677
3887,4657,5268,1374
3888,4658,4952,4955
3889,4659,2052,2895
3890,4660,2629,2895
3891,4661,5258,2629
3892,4662,31579,31681
3893,4663,31681,1346
3894,4664,31681,2161
3895,4665,31697,1734
3896,4666,31697,5255
3897,4667,31695,31656
3898,4668,31694,31667
3899,4669,31700,5255
3900,4670,31683,3177
3901,4671,31687,258
3902,4672,31687,31661
3903,4673,31682,31656
3904,4674,31682,5252
3905,4675,31690,5252
3906,4676,31690,5268
3907,4677,31698,5268
3908,4678,31691,5235
3909,4679,1734,31697
3910,4680,5255,31697
3911,4681,31656,31695
3912,4682,31667,31694
3913,4683,5255,31700
3914,4684,3177,31683
3915,4685,258,31687
3916,4686,31661,31687
3917,4687,31656,31682
3918,4688,5252,31682
3919,4689,5252,31690
3920,4690,5268,31690
3921,4691,5268,31698
3922,4692,5235,31691
3923,4693,31694,31691
3924,4694,31691,31694
3925,4695,31696,31691
3926,4696,31691,31696
3927,4697,31693,31690
3928,4698,31690,31693
3929,4699,31693,31699
3930,4700,31699,31693
3931,4701,31699,31698
3932,4702,31698,31699
3933,4703,31699,31689
3934,4704,31689,31699
3935,4705,31692,31689
3936,4706,31689,31692
3937,4707,31698,31694
3938,4708,31694,31698
3939,4709,31686,729
3940,4710,729,31686
3941,4711,31686,620
3942,4712,620,31685
3943,4713,31685,31686
3944,4714,31686,31685
3945,4715,31686,516
3946,4716,516,31686
3947,4717,31686,2686
3948,4718,2686,31686
3949,4719,31685,31684
3950,4720,31684,31685
3951,4721,31684,620
3952,4722,620,31684
3953,4723,31688,2587
3954,4724,2587,31688
3955,4725,31688,4930
3956,4726,4930,31688
3957,4727,31688,2580
3958,4728,2580,31688
3959,4729,31682,5145
3960,4730,31682,5257
3961,4731,5257,31682
3962,4732,31648,31682
3963,4733,5236,3776
3964,4734,5279,2850
3965,4735,5252,5328
3966,4736,5273,31704
3967,4737,5328,5273
3968,4738,31706,31687
3969,4739,31687,31706
3970,4740,31705,31704
3971,4741,31704,31705
3972,4742,31705,31695
3973,4743,31695,31705
3974,4744,31702,31695
3975,4745,31695,31702
3976,4746,31704,5273
3977,4747,31706,3172
3978,4748,3172,31706
3979,4749,31706,256
3980,4750,256,31706
3981,4751,31707,2631
3982,4752,2631,31707
3983,4753,1374,31701
3984,4754,31701,1374
3985,4755,31701,31690
3986,4756,31690,31701
3987,4757,31701,31693
3988,4758,31693,31701
3989,4759,31651,31650
3990,4760,31650,31651
3991,4762,31650,1410
3992,4763,1410,31650
3993,4764,31650,1132
3994,4765,1132,31650
3995,4766,31712,31711
3996,4767,31711,31712
3997,4768,31714,1236
3998,4769,1236,31714
3999,4770,31711,31713
4000,4771,31713,31711
4001,4772,31713,1236
4002,4773,1236,31713
4003,4774,31713,4919
4004,4775,4919,31713
4005,4776,4176,31710
4006,4777,31710,4176
4007,4778,31709,31710
4008,4779,31710,31709
4009,4780,31709,31609
4010,4781,31609,31709
4011,4782,31709,3946
4012,4783,3946,31709
4013,4784,31740,4919
4014,4785,4919,31740
4015,4786,31740,31713
4016,4787,31713,31740
4017,4788,31743,5235
4018,4789,5235,31743
4019,4790,31745,2850
4020,4791,2850,31745
4021,4792,31574,31742
4022,4793,2184,31574
4023,4794,31722,31720
4024,4795,31720,31651
4025,4796,31074,31717
4026,4797,31725,31721
4027,4798,31721,31726
4028,4799,31726,31732
4029,4800,31653,31731
4030,4801,31727,31729
4031,4802,31733,31735
4032,4803,31735,31737
4033,4804,31737,31730
4034,4805,31736,31739
4035,4806,31730,31728
4036,4807,31719,31718
4037,4808,31723,31719
4038,4809,31728,31723
4039,4810,31718,2541
4040,4811,31732,31738
4041,4812,31738,31736
4042,4813,31734,31733
4043,4814,31580,31734
4044,4815,548,1578
4045,4816,192,31671
4046,4817,31747,31048
4047,4818,31746,31747
4048,4819,31748,1366
4049,4820,31748,31051
4050,4821,31752,31748
4051,4822,31751,31752
4052,4823,31749,31751
4053,4824,2052,31749
4054,4825,31753,31749
4055,4826,2701,31749
4056,4827,31750,31753
4057,4828,31716,31754
4058,4829,31760,31761
4059,4830,31759,31760
4060,4831,31758,31757
4061,4832,31757,31756
4062,4833,31756,31755
4063,4834,31782,2597
4064,4835,2597,31782
4065,4836,31785,31789
4066,4837,31789,31785
4067,4838,31769,5181
4068,4839,5181,31769
4069,4840,31775,31722
4070,4841,31722,31775
4071,4842,31791,5161
4072,4843,5161,31791
4073,4844,31791,565
4074,4845,565,31791
4075,4846,31776,31761
4076,4847,31761,31776
4077,4848,31781,522
4078,4849,522,31781
4079,4850,31770,251
4080,4851,251,31770
4081,4852,5236,5147
4082,4853,31762,6681
4083,4854,6681,31762
4084,4855,31762,6679
4085,4856,6679,31762
4086,4857,31771,6681
4087,4858,6681,31771
4088,4859,31771,31767
4089,4860,31767,31771
4090,4861,31763,31764
4091,4862,31764,31750
4092,4863,31765,31803
4093,4864,31803,31765
4094,4865,31765,31742
4095,4866,31742,31765
4096,4867,31767,6681
4097,4868,6681,31767
4098,4869,31787,531
4099,4870,531,31787
4100,4871,31787,1259
4101,4872,1259,31787
4102,4873,973,31783
4103,4874,31783,973
4104,4875,591,31783
4105,4876,31783,591
4106,4877,31783,31786
4107,4878,31786,31783
4108,4879,31786,31768
4109,4880,31768,31786
4110,4881,31786,31770
4111,4882,31770,31786
4112,4883,31777,31654
4113,4884,31784,31780
4114,4885,31780,31784
4115,4888,31780,3177
4116,4889,3177,31780
4117,4890,31780,1198
4118,4891,1198,31780
4119,4892,31779,1578
4120,4893,1578,31779
4121,4894,31779,3168
4122,4895,3168,31779
4123,4896,31779,548
4124,4897,548,31779
4125,4898,31779,1198
4126,4899,1198,31779
4127,4900,31772,3036
4128,4901,3036,31772
4129,4902,31772,2333
4130,4903,2333,31772
4131,4904,31772,211
4132,4905,211,31772
4133,4906,31778,309
4134,4907,309,31778
4135,4908,31778,4647
4136,4909,4647,31778
4137,4910,31778,283
4138,4911,283,31778
4139,4912,31778,2333
4140,4913,258,3168
4141,4914,3168,258
4142,4915,31792,31793
4143,4916,31754,31792
4144,4917,2104,31795
4145,4918,3380,31795
4146,4919,31796,3357
4147,4920,31731,31796
4148,4921,4187,31727
4149,4922,31799,31782
4150,4923,31782,31799
4151,4924,31809,31746
4152,4925,31046,31809
4153,4928,31801,4972
4154,4929,4972,31801
4155,4932,3252,31802
4156,4933,31802,3252
4157,4934,31803,1363
4158,4935,1363,31803
4159,4936,31803,2993
4160,4937,2993,31803
4161,4938,31679,5257
4162,4939,31784,31860
4163,4940,31860,31784
4164,4941,620,31862
4165,4942,31862,620
4166,4943,569,31861
4167,4944,31861,31854
4168,4945,31861,569
4169,4946,31854,31846
4170,4947,31854,31861
4171,4948,31846,256
4172,4949,31846,31854
4173,4950,256,31846
4174,4951,400,31668
4175,4952,31804,374
4176,4953,31804,1577
4177,4954,1577,31804
4178,4955,374,31804
4179,4956,31657,31822
4180,4957,31822,31657
4181,4958,31822,31658
4182,4959,31658,31822
4183,4960,5236,31816
4184,4961,31816,5147
4185,4962,2541,2881
4186,4963,2541,2880
4187,4964,31805,4694
4188,4965,4694,31805
4189,4966,3566,31805
4190,4967,31823,31811
4191,4968,31811,31823
4192,4969,31824,5144
4193,4970,31811,1215
4194,4971,1215,31811
4195,4972,31815,5269
4196,4973,5269,31815
4197,4974,1157,31815
4198,4975,31815,1157
4199,4976,31817,3506
4200,4977,3506,31817
4201,4978,31701,31858
4202,4979,31858,31701
4203,4980,31863,31743
4204,4981,31743,31863
4205,4982,31863,31666
4206,4983,31666,31863
4207,4984,31864,31744
4208,4985,31744,31864
4209,4986,31864,31745
4210,4987,31745,31864
4211,4988,31864,1351
4212,4989,1351,31864
4213,4990,5279,31744
4214,4991,31744,5279
4215,4992,31865,5002
4216,4993,5002,31865
4217,4994,31865,5258
4218,4995,5258,31865
4219,4996,31865,3479
4220,4997,3479,31865
4221,4998,31866,5279
4222,4999,5279,31866
4223,5000,31866,31678
4224,5001,31678,31866
4225,5002,31678,5235
4226,5003,5235,31678
4227,5004,31858,5268
4228,5005,5268,31858
4229,5006,31858,31698
4230,5007,31698,31858
4231,5008,31858,31667
4232,5009,31667,31858
4233,5010,5235,31667
4234,5011,31667,5235
4235,5012,31659,169
4236,5013,31784,3168
4237,5014,3168,31784
4238,5015,31781,31867
4239,5016,31867,31781
4240,5017,31766,31823
4241,5018,31823,31766
4242,5019,31854,256
4243,5020,256,31854
4244,5021,31854,569
4245,5022,569,31854
4246,5023,31854,1208
4247,5024,1208,31854
4248,5025,31789,31867
4249,5026,31867,31789
4250,5027,31715,31777
4251,5028,31764,31763
4252,5029,31750,31764
4253,5030,31797,1907
4254,5031,31797,31836
4255,5032,31818,1236
4256,5033,1236,31818
4257,5034,31818,31714
4258,5035,31714,31818
4259,5036,31826,31818
4260,5037,31818,31826
4261,5038,31826,1346
4262,5039,1346,31826
4263,5040,31826,31742
4264,5041,31742,31826
4265,5042,31892,31661
4266,5043,31661,31892
4267,5044,31661,522
4268,5045,522,31661
4269,5046,5235,31894
4270,5047,31894,5235
4271,5048,543,403
4272,5049,31845,106
4273,5050,106,31845
4274,5051,118,31845
4275,5052,31845,118
4276,5053,145,31845
4277,5054,31847,137
4278,5055,31847,138
4279,5056,31845,145
4280,5057,31849,146
4281,5058,31848,146
4282,5059,31847,628
4283,5060,31849,639
4284,5061,137,31847
4285,5062,138,31847
4286,5063,628,31847
4287,5064,1369,31847
4288,5065,146,31849
4289,5066,639,31849
4290,5067,31848,31849
4291,5068,31848,863
4292,5069,146,31848
4293,5070,31849,31848
4294,5071,863,31848
4295,5072,31847,1369
4296,5073,695,31741
4297,5074,1157,31851
4298,5075,1528,31851
4299,5076,1734,31856
4300,5077,1528,31853
4301,5078,31839,2630
4302,5079,31839,2652
4303,5080,2513,31889
4304,5081,2631,31889
4305,5082,2694,31889
4306,5083,31839,5258
4307,5084,31857,31855
4308,5085,5283,31855
4309,5086,5268,31857
4310,5087,31855,31857
4311,5088,1734,31859
4312,5089,31819,31888
4313,5090,1215,31812
4314,5091,2630,31839
4315,5092,2652,31839
4316,5093,5258,31839
4317,5094,31838,2652
4318,5095,31840,3480
4319,5096,2873,31827
4320,5097,31724,2658
4321,5098,3365,31807
4322,5099,464,31903
4323,5100,31903,481
4324,5101,481,31902
4325,5102,31902,483
4326,5103,483,31902
4327,5104,31902,481
4328,5105,481,31903
4329,5106,31903,464
4330,5107,31659,31912
4331,5108,31912,170
4332,5109,170,31912
4333,5110,31912,31659
4334,5111,31665,31914
4335,5112,31914,31913
4336,5113,31913,31915
4337,5114,31915,868
4338,5115,868,31915
4339,5116,31915,31913
4340,5117,31913,31914
4341,5118,31914,31665
4342,5119,420,31904
4343,5120,31904,422
4344,5121,422,31905
4345,5122,31905,423
4346,5123,423,31906
4347,5124,31906,31907
4348,5125,31907,426
4349,5126,426,31908
4350,5127,31908,429
4351,5128,429,31910
4352,5129,31910,265
4353,5130,265,31909
4354,5131,31909,432
4355,5132,432,31911
4356,5133,31911,31200
4357,5134,31200,31911
4358,5135,31911,432
4359,5136,432,31909
4360,5137,31909,265
4361,5138,265,31910
4362,5139,31910,429
4363,5140,429,31908
4364,5141,31908,426
4365,5142,426,31907
4366,5143,31907,31906
4367,5144,31906,423
4368,5145,423,31905
4369,5146,31905,422
4370,5147,422,31904
4371,5148,31904,420
4372,5149,5291,31896
4373,5150,31896,5253
4374,5151,5253,31896
4375,5152,31896,5291
4376,5153,5252,31897
4377,5154,31897,31898
4378,5155,31898,5328
4379,5156,5328,31898
4380,5157,31898,31897
4381,5158,31897,5252
4382,5159,5283,31899
4383,5160,31899,5328
4384,5161,5328,31899
4385,5162,31899,5283
4386,5163,31823,31893
4387,5164,31893,31823
4388,5165,31893,5291
4389,5166,5291,31893
4390,5167,31891,31670
4391,5168,31670,31891
4392,5169,31891,31824
4393,5170,31837,31835
4394,5171,31835,31837
4395,5172,31807,31837
4396,5173,495,31901
4397,5174,31901,31895
4398,5175,31895,31901
4399,5176,31901,495
4400,5177,31609,31916
4401,5178,31916,31609
4402,5179,31711,31917
4403,5180,31917,31711
4404,5181,31808,31653
4405,5182,31827,31808
4406,5183,5146,31648
4407,5184,31874,397
4408,5185,31870,519
4409,5186,31884,973
4410,5187,31850,31678
4411,5188,31876,1700
4412,5189,31878,31771
4413,5190,31869,3706
4414,5191,3706,31869
4415,5192,2425,31868
4416,5193,31871,789
4417,5194,31658,31821
4418,5195,31821,31658
4419,5196,31755,31833
4420,5197,31885,31768
4421,5198,31790,31884
4422,5199,31788,31882
4423,5200,31793,7334
4424,5201,31795,31794
4425,5202,31834,31863
4426,5203,31832,31833
4427,5204,31831,31832
4428,5205,31829,31830
4429,5206,31828,31829
4430,5207,31879,31880
4431,5208,31882,531
4432,5209,31875,241
4433,5210,31873,31870
4434,5211,31886,1017
4435,5212,31883,1244
4436,5213,31844,31843
4437,5214,31843,31844
4438,5215,31887,2329
4439,5216,31842,3480
4440,5217,31820,3905
4441,5218,31881,31880
4442,5219,31841,31816
4443,5220,31872,31788
4444,5221,31877,31770
4445,5222,31814,31692
4446,5223,31798,695
4447,5224,31878,31769
4448,5225,31769,31878
4449,5226,31771,31878
4450,5227,31863,31924
4451,5228,5293,31953
4452,5229,31953,5293
4453,5230,31953,5002
4454,5231,5002,31953
4455,5232,5328,31957
4456,5233,31957,5273
4457,5234,5273,31957
4458,5235,31957,5328
4459,5236,31864,31956
4460,5237,31956,31864
4461,5238,31666,31956
4462,5239,31956,31666
4463,5240,5279,31956
4464,5241,31956,5279
4465,5242,31956,31865
4466,5243,31865,31956
4467,5244,31684,31958
4468,5245,31862,31958
4469,5246,31958,31684
4470,5247,31958,31862
4471,5248,5283,31852
4472,5249,31852,31866
4473,5250,31866,31852
4474,5251,31852,5283
4475,5253,31812,31703
4476,5254,31703,31702
4477,5255,31702,31703
4478,5256,31703,31812
4479,5257,31871,1081
4480,5258,31871,31652
4481,5259,789,31871
4482,5260,1081,31871
4483,5261,1106,492
4484,5262,31652,31871
4485,5263,31870,31652
4486,5264,519,31870
4487,5265,31652,31870
4488,5266,31741,695
4489,5267,31741,707
4490,5268,31741,711
4491,5269,31827,31735
4492,5270,707,31741
4493,5271,711,31741
4494,5272,2658,31724
4495,5273,31733,31827
4496,5274,31808,31827
4497,5275,31874,400
4498,5276,31875,1114
4499,5277,31885,1576
4500,5278,31876,3143
4501,5279,31874,31668
4502,5281,31876,3203
4503,5282,31876,3204
4504,5283,31885,31708
4505,5284,31885,31784
4506,5285,241,31875
4507,5286,397,31874
4508,5287,400,31874
4509,5288,1114,31875
4510,5289,1576,31885
4511,5290,1700,31876
4512,5291,3143,31876
4513,5292,31668,31874
4514,5293,3203,31876
4515,5294,3204,31876
4516,5295,31708,31885
4517,5296,31784,31885
4518,5297,31768,31885
4519,5298,31812,3088
4520,5299,3088,31812
4521,5300,31812,1215
4522,5301,657,31660
4523,5302,31660,31662
4524,5303,31662,31671
4525,5304,31671,190
4526,5305,31887,3714
4527,5306,2329,31887
4528,5307,3714,31887
4529,5308,31887,3034
4530,5309,3034,31887
4531,5310,31808,31579
4532,5311,31706,31854
4533,5312,31854,31706
4534,5313,31758,31824
4535,5314,31824,31758
4536,5315,5144,31824
4537,5316,5079,31565
4538,5317,31565,5079
4539,5318,31757,31758
4540,5319,31756,31757
4541,5320,2004,31965
4542,5321,31965,2004
4543,5322,31965,2006
4544,5323,2006,31965
4545,5324,163,31966
4546,5325,31966,163
4547,5326,31966,164
4548,5327,164,31966
4549,5328,125,31967
4550,5329,31967,125
4551,5330,31968,31967
4552,5331,31967,31968
4553,5332,31967,129
4554,5333,129,31967
4555,5334,31969,910
4556,5335,910,31969
4557,5336,31969,869
4558,5337,869,31969
4559,5338,124,31969
4560,5339,31969,124
4561,5340,31996,31970
4562,5341,31970,31996
4563,5342,31970,295
4564,5343,295,31970
4565,5344,138,31971
4566,5345,31971,138
4567,5346,31971,141
4568,5347,141,31971
4569,5348,634,31972
4570,5349,31972,634
4571,5350,31972,629
4572,5351,629,31972
4573,5352,551,31973
4574,5353,31973,551
4575,5354,31973,634
4576,5355,634,31973
4577,5356,4745,31974
4578,5357,31974,4745
4579,5358,31974,4748
4580,5359,4748,31974
4581,5360,551,626
4582,5361,626,551
4583,5362,2425,3674
4584,5363,3634,31975
4585,5364,31975,3634
4586,5365,31975,31983
4587,5366,31983,31975
4588,5367,31975,3102
4589,5368,3102,31975
4590,5369,31976,31986
4591,5370,31986,31976
4592,5371,32004,31976
4593,5372,31976,32004
4594,5373,3957,31976
4595,5374,31976,3957
4596,5375,31977,3632
4597,5376,3632,31977
4598,5377,31977,3028
4599,5378,3028,31977
4600,5379,31978,31979
4601,5380,31979,31978
4602,5381,2312,31978
4603,5382,31978,2312
4604,5383,31979,3551
4605,5384,3551,31979
4606,5385,31979,4091
4607,5386,4091,31979
4608,5387,4079,31979
4609,5388,31979,4079
4610,5389,31980,4093
4611,5390,4093,31980
4612,5391,4081,31980
4613,5392,31980,4081
4614,5393,4091,31980
4615,5394,31980,4091
4616,5395,31980,3554
4617,5396,3554,31980
4618,5397,31981,4081
4619,5398,4081,31981
4620,5399,4075,31981
4621,5400,31981,4075
4622,5401,31981,4076
4623,5402,4076,31981
4624,5403,3635,31982
4625,5404,31982,3635
4626,5405,31982,3637
4627,5406,3637,31982
4628,5407,2324,31983
4629,5408,31983,2324
4630,5409,31983,2326
4631,5410,2326,31983
4632,5411,686,31984
4633,5412,31984,686
4634,5413,31984,2827
4635,5414,2827,31984
4636,5415,317,31985
4637,5416,31985,317
4638,5417,31985,325
4639,5418,325,31985
4640,5419,32000,3034
4641,5420,3034,32000
4642,5421,32002,552
4643,5422,552,32002
4644,5423,2320,32004
4645,5424,32004,2320
4646,5425,31986,3634
4647,5426,3634,31986
4648,5427,31986,2322
4649,5428,2322,31986
4650,5429,2317,31987
4651,5430,31987,2317
4652,5431,3962,31987
4653,5432,31987,3962
4654,5433,31987,2320
4655,5434,2320,31987
4656,5435,417,31989
4657,5436,31989,417
4658,5437,31989,849
4659,5438,849,31989
4660,5439,851,31990
4661,5440,31990,851
4662,5441,31990,853
4663,5442,853,31990
4664,5443,142,31991
4665,5444,31991,142
4666,5445,31991,145
4667,5446,145,31991
4668,5447,31992,1369
4669,5448,1369,31992
4670,5449,141,31992
4671,5450,31992,141
4672,5451,166,31988
4673,5452,31988,166
4674,5453,31988,168
4675,5454,168,31988
4676,5455,814,32001
4677,5456,32001,814
4678,5457,32001,106
4679,5458,106,32001
4680,5459,31993,31847
4681,5460,31847,31993
4682,5461,138,31993
4683,5462,31993,138
4684,5463,31994,634
4685,5464,634,31994
4686,5465,137,31994
4687,5466,31994,137
4688,5467,31995,295
4689,5468,295,31995
4690,5469,133,31995
4691,5470,31995,133
4692,5471,3308,32003
4693,5472,32003,3308
4694,5473,32003,2822
4695,5474,2822,32003
4696,5475,31997,3311
4697,5476,3311,31997
4698,5477,4305,31997
4699,5478,31997,4305
4700,5479,853,31998
4701,5480,31998,853
4702,5481,31998,857
4703,5482,857,31998
4704,5483,31999,892
4705,5484,892,31999
4706,5485,707,31999
4707,5486,31999,707
4708,5487,32005,778
4709,5488,778,32005
4710,5489,631,32005
4711,5490,32005,631
4712,5491,31548,31799
4713,5492,31799,31548
4714,5493,31753,31750
4715,5494,31841,31798
4716,5495,31798,31841
4717,5496,31841,2841
4718,5497,2841,31841
4719,5498,31798,31974
4720,5499,31974,31798
4721,5500,4739,31798
4722,5501,31798,4739
4723,5502,31841,4812
4724,5503,4812,31841
4725,5504,224,32002
4726,5505,32002,224
4727,5506,403,543
4728,5507,1175,2523
4729,5508,2523,1175
4730,5509,31962,604
4731,5510,604,31962
4732,5511,31802,31809
4733,5512,31809,31802
4734,5513,31801,31809
4735,5514,31809,31801
4736,5515,32015,32014
4737,5516,32014,32015
